url, twitter, youtube, facebook, instagram, tiktok, linkedin, pinterest
https://www.oldpoint.com,opnb,,oldpoint,oldpointnationalbank,,oldpointnationalbank,
https://www.oldsecond.com,oldsecondbank,oldsecondbank,OldSecondBank,oldsecondbank,,old-second-national-bank,
https://www.oled.com,udcoled,UniversalDisplayCorp,UDCOLED,,,universal-display-corporation,
https://www.olympiafinancial.com,,UCuKKEJ3fjU4WFDL4UHvyJ8g,,,,105089,
https://www.oma.aero,,,pages,omaeropuertos,,1159881,
https://www.omegacabinetry.com,,OmegaCustomCabinetry,omegacabinetry,omegacabinets,,,omegacabinetry
https://www.omegahealthcare.com,home,,sharer.php,,,,
https://www.omegaprotein.com,OmegaProtein,,,,,,
https://www.omnicare.com,,,,,,omnicare,
https://www.omnicell.com,Omnicell,,omnicellinc,,,omnicell,
https://www.omnicomgroup.com,omnicom,,OmnicomGroupInc,Omnicom,,omnicom,
https://www.omnova.com,omnovasolutions,,omnovasolutions,,,omnovasolutions,
https://www.oncocyte.com,OncocyteCorp,,oncocytecorp,,,oncocyte-corporation,
https://www.oncology-pharma.com,wix,,wix,,,wix-com,
https://www.oncolyticsbiotech.com,oncolytics,,,,,oncolytics-biotech-inc.,
https://www.onconova.com,Onconova_ONTX,,onconova,,,onconova,
https://www.oncosec.com,oncosec,OncoSec,OncoSecMedical,,,oncosec-medical-inc,
https://www.ondas.com,OndasNetworks,,,,,,
https://www.oneatlas.com,Atlas_technical,,atlastechnical.us,,,atlastechnicalconsultants,
https://www.onegas.com,ONEGasInc,,onegasincorporated,,,one-gas,
https://www.onelibertyproperties.com,,,,,,one-liberty-properties,
https://www.onemedical.com,onemedical,UCVuDmERByiofU8ss3Nz_Odw,onemedical,onemedical,,one-medical-group,
https://www.oneok.com,oneok,,ONEOKInc,oneok_inc,,oneok,
https://www.onespaworld.com,onespaworld,UCeKSsFYdzs2TvDjoRATu8Vw,onespaworld,p,,onespaworld,onespaworld
https://www.onestopsystems.com,_OneStopSystems,onestopsystems,OneStopSystems,,,one-stop-systems,
https://www.onsemi.com,onsemi,ONSemiconductor,onsemi,on_semiconductor,,on-semiconductor,
https://www.ontoinnovation.com,,,ontoinnovation,,,onto-innovation,
https://www.opawica.com,opawicaexplores,,opawicaexplores,opawicaexplores,,opawica-explorations-inc,
https://www.openlane.com,karspeaks,,KARglobal,karglobal,,karglobal,
https://www.openlink.com/en,Openlink_News,,Openlink-Financial-674625586077545,,,openlink-financial,
https://www.opentext.com,OpenText,opentextcorp,,,,opentext,
https://www.opesacquisitioncorp.com,burgerfi,,burgerfi,burgerfi,,,
https://www.opmedicgroup.com,mediatemple,,mediatemple,mediatemple,,media-temple,
https://www.oppenheimer.com,oppenheimer,,oppenheimerco,,,oppenheimer,
https://www.optioncarehealth.com,,,optioncarehealth,,,optioncarehealth,
https://www.oramed.com,oramedpharma,UCbX6pFqc7itKkSnJjxKIdJg,oramed.pharmaceuticals,,,oramed-pharmaceuticals-inc.,
https://www.orange.com,orange,,Orange,orange,,,
https://www.orangebanktrust.com,,,OrangeBankTrust,,,orange-bank-trust-company,
https://www.orbcomm.com,"['ORBCOMM_Inc', 'intent']",UCPzNMFPNvmbg3S-p-2B62QQ,ORBCOMM,orbcomm,,orbcomm,
https://www.orbitgarant.com,,,orbitgarant,,,forage-orbit-garant-inc.-ogd-to-,
https://www.orbotech.com,#!,orbotechsocialmedia,OrbotechLTD,,,orbotech,
https://www.orcaenergygroup.com,,,,,,orca-exploration,
https://www.orcagold.com,orcaau,,orcagoldinc,,,,
https://www.oreamining.com,oreamining,UCuCxCB9_Id0Cv-PryfgGYYg,oreamining,,,oreamining,
https://www.organicell.com,,,organicelltm,organicelltm,,35536925,
https://www.origin.bank,originbank,UCnZIb6Rf7J2SmcjZ1ejKhIQ,OriginBank,originbank,,1140546,
https://www.oriongroupholdingsinc.com,,,,,,orion-group-holdings,
https://www.orlamining.com,MiningOrla,,,,,27087498,
https://www.ormat.com,,UC406sKw8q178HVwixjQPOAA ,,,,hawaiianelectric,
https://www.orogenroyalties.com,OrogenRoyalties,,OrogenRoyalties,orogen_royalties,,orogenroyalties,
https://www.orosur.ca,,,,,,orosur-mining-ltd,
https://www.orthofix.com,OrthofixSpine,UCe4q88V27NqHTA6VfOtByrA,OrthofixSTIM,orthofixspine,,orthofix,
https://www.orthopediatrics.com,,,orthopediatrics,,,orthopediatrics,
https://www.oshkosh.com,carters,okbgchannel,carters,carters,,,cartersbabykids
https://www.osi-systems.com,,,,,,osi-systems,
https://www.otelco.com,,UCckmetC46e1lRrkNPbhxruQ,OtelcoInc,,,otelco,
https://www.otiglobal.com,otiGlobal,,otiGlobal,,,on-track-innovations-ltd,
https://www.otis.com,OtisElevatorCo,"['UClXPHxRza9pYO7lHV1VgROA', 'OtisElevatorCompany']",OtisElevatorCo,otiselevatorco,,otis_elevators,
https://www.ourfirstfed.com,ourfirstfed,UCXuDJEr3IZWK8jhfXD3EA7g,ourfirstfed,ourfirstfed,,ourfirstfed,
https://www.outlooktherapeutics.com,outlooktx,,,,,outlook-therapeutics,
https://www.outsetmedical.com,outsetmedical,UCe-zbVd7DjboQnewVt2Bwzw,OutsetMedical,outsetmedical,,outset-medical,
https://www.overlayshares.com/OVB,OverlayShares,,,,,liquid-strategies-llc,
https://www.ovintiv.com,encana,,Encana,,,ovintiv,
https://www.ovt.com,OMNIVISION_NEWS,OMNIVISIONTech,OMNIVISIONOfficial,omnivision_news,,omnivision,
https://www.ovtz.com,OculusVT,,OculusVisiontech,,,,
https://www.owens-minor.com,owens_minor,,owensandminor,owens_minor,,owens-&#038;-minor,
https://www.owenscorning.com,OwensCorning,,OwensCorningCorporate,,,owens-corning,
https://www.oxfordproperties.com,,oxfordproperties,,oxfordpropgroup,,oxford-properties-group,
https://www.pacaero.com,TotalHermetic,,,,,hermetic-solutions-group,
https://www.pacapts.com,pacapts,,pacapts,pacapartments,,,
https://www.pacb.com,pacbio,PacificBiosciences,pacificbiosciences,,,pacbio,
https://www.paceretfs.com/products/afty,paceretfs,,,,,pacer-etfs,
https://www.pacificgreentechnologies.com,,,PacificGreenTechnologies,,,pacific-green-technologies-inc-pgtk-,
https://www.pacifichealthlabs.com,PacHealthLabs,PacificHealthLabs,PacificHealthLabs,pacifichealthlabs,,,
https://www.pacificinsight.com,PacificInsight,UCqzvEmBPnXhTJN5vJNsC4eA,,,,,
https://www.pacificorp.com,PacifiCorp,,,,,pacificorp,
https://www.packagingcorp.com,packagingcorp,,,packagingcorp,,pca,
https://www.pagerduty.com,pagerduty,,PagerDuty,pagerduty,,pagerduty,
https://www.paladinenergy.com.au,paladin_energy,,,,,paladin-energy-ltd,
https://www.pamtransport.com,pamtransport,,pamtransport,pamtransportinc,,,
https://www.panamericansilver.com,,,,,,pan-american-silver-corp.,
https://www.panavision.com,panavision,PanavisionOfficial,panavision,panavisionofficial,,panavision,panavision
https://www.panconresources.com,intent,,sharer,,,,
https://www.papajohns.com,papajohns,papajohns,papajohnsus,papajohns,,,
https://www.parallaxhealthsciences.com,ParallaxScience,,ParallaxScience,,,,
https://www.paratekpharma.com,ParatekPharma,,,,,paratek-pharmaceuticals-inc-,
https://www.pareteum.com,pareteum1,,Pareteum,,,pareteum-corporation,
https://www.parkcitygroup.com,repositrak,,PCGReposiTrak,,,park-city-group,
https://www.parkerdrilling.com,,,ParkerDrillingCompany,,,,
https://www.parkland.ca,ParklandCorp,,,,,parklandcorporation,
https://www.parklawncorp.com,parklawncorp,,ParkLawnCorp,parklawncorp,,parklawncorp,
https://www.parsons.com,parsonscorp,ParsonsCorp,parsonscorporation,parsonscorporation,,parsons,
https://www.pason.com,pasoninnovates,,PasonInnovates,,,pason-systems,
https://www.passagebio.com,Passage_Bio,,PassageBio,,,passage-bio,
https://www.passur.com,PASSURAero,UCMLGABZEtohW_OSLY_uN16Q,PASSURAerospace,passuraero,,passur-aerospace-inc-,
https://www.patenergy.com,,UCake_vmzA8_rnZeoFZkCOTw,PattersonUTI,,,patterson-uti,
https://www.pattersoncompanies.com,,UCLV7_OWYo34wRTeouP_r8kw,PattersonCompaniesInc,,,patterson-companies-inc,
https://www.paulmueller.com,PaulMuellerCo,UCyNCHP1zgFk-4pyjNF3K_mA,PaulMuellerCompany,,,83991,
https://www.paylocity.com,Paylocity,,Paylocity,paylocity,,paylocity,
https://www.payomatic.com,intent,UCXIb8vVJg453Yr3ieorvlVg,"['payomatic', 'share.php']",payomaticcorp,,,
https://www.paysign.com,paysign,,paysign,,,paysign,
https://www.pbkc.com,,,PBOKC,,,,
https://www.pdl.com,home,,share.php,,,,
https://www.pdsbiotech.com,PDSBiotech,,,,,pds-biotechnology-corporation,
https://www.pebblebrookhotels.com,PebblebrookPEB,,Pebblebrook-Hotel-Trust-587250131293150,,,pebblebrook-hotel-trust,
https://www.peets.com,PeetsCoffee,UChtMUHysfGfTPiWieYJY65g,peets,peetscoffee,,peetscoffee,
https://www.pegs.com,"['pegasussol', 'Travel_Tripper']",UCyZzis2vQHWeUj2_XHP1-mg,"['PegsSolutions', 'traveltripper']",,,"['travel-tripper', 'pegasus-solutions']",
https://www.pekininsurance.com,pekininsurance,PekinInsurance,PekinInsurance,pekin_insurance,,pekin-insurance,
https://www.pembina.com,PembinaPipeline,,,,,,
https://www.pennexx.net,pennexx,,Pennexx-Foods-Inc-101370544767329,,,,
https://www.pennichuck.com,,,pennichuckwatercareers,,,pennichuck-water,
https://www.pennzoil.com,pennzoil,pennzoil,Pennzoil,pennzoil,,,
https://www.penthouse.com,penthouse,,penthouse,penthouse,,,
https://www.penumbrainc.com,penumbrainc,UCGNSd6975_wNxWaJ9QxFIRA,penumbraincmedtech,,,penumbra-inc,
https://www.peoples.com,peoplesunited,,pages,peoplesunitedbankna,,people%27s-united-bank,
https://www.peoplesbancorp.com,peoplesbank,PeoplesBankTV,PeoplesBank,peoples_bank,,peoplesbankpebo,
https://www.peoplesbank.bank,,,peoplesbankofcommerce,peoples.bank,,,
https://www.peoplesbanknet.com,PeoplesBank1864,UCPoalxPUQsnt9DyV4Yvi_Ag,PeoplesBank1864,peoplesbank1864,,peoplesbank,
https://www.pepco.com,PepcoConnect,,PepcoConnect,pepcoconnect,,phi,
https://www.pepperball.com,realpepperball,UCEDD-ddYTa8U-ezzgCy_oXA,pepperballdefense,pepperball,,pepperball,
https://www.perfectteeth.com,PERFECTTEETH,ThePerfectteethtv,perfectteeth,perfectteethdental,,587645,perfectteethdentistry
https://www.perle.com,perlesystemsinc,,perlesystems,,,perle-systems,
https://www.permapipe.com,,UCYx-FdzeMVhxA0CGKNz5G4w,,,,perma-pipe,
https://www.pernixgroup.com,PernixGroup,,,,,pernix-group-inc-,
https://www.perrigo.com,perrigocompany,,PerrigoCompanyPlc,,,perrigo,
https://www.perryellis.com,PerryEllis,PerryEllisNow,PerryEllis,perryellis,,,perryellis
https://www.personalis.com,PersonalisInc,UCLwDTQNifVpwOAXda6Err9A,,,,,
https://www.pery.com,peicorp,,PEICorp,peicorp,,perry-ellis-international,
https://www.pesa.com,PESA_Online,UCk2N9nXmScwURDdPnkukAAg,PESASwitching,pesaswitching,,618403,
https://www.petiq.com,,,PETIQCompany,,,petiq,
https://www.petrovictoryenergy.com,petro_victory,,,,,petro-victory-energy,
https://www.petvalu.com,petvalu,,petvalu,petvalu,,,petvalu
https://www.pfbcorp.com,,PFBCorporation,,,,pfb-corporation,
https://www.pfsb-urbana.com,intent,FMStateBank,sharer,fmstatebank,,farmers-&amp;-merchants-state-bank---archbold-oh,
https://www.pfsweb.com,intent,pfswebvideos,share.php,,,pfscommerce,
https://www.pge.com,pge4me,pgevideo,pacificgasandelectric,pacificgasandelectric,,pacific-gas-and-electric-company,
https://www.pgi.com,PGi,PGiPremiereGlobal,PGiFans,,,4863,
https://www.pgtinnovations.com,PGTInnovations,,pgtinnovations,,,pgtinnovations,
https://www.pharmabioserv.com,,,PharmaBioServ,,,pharmabioserv,
https://www.pharmacielo.com,pharmacielocol,UCd48Q6oN12bNN1RQeabXT8Q,,pharmacielo_ltd,,25049762,
https://www.pharmacyclics.com,Pharmacyclics,,,,,pharmacyclics,
https://www.pharmerica.com,PharMericaCorp,,PharMericaCorp,,,pharmerica,
https://www.phillips66.com,Phillips66Co,,Phillips66Co,phillips66co,,phillips66co,
https://www.phillips66partners.com,Phillips66Co,,Phillips66Co,phillips66co,,phillips66co,
https://www.phiopharma.com,phio_pharma,,,,,phio-pharmaceuticals-corp,
https://www.phly.com,,,PHLYINS,phlyinsurance,,philadelphia-insurance-companies,
https://www.phoenix.edu,uopx,UniversityofPhoenix,universityofphoenix,uopx,,university-of-phoenix,
https://www.phreesia.com,phreesia,UCKWZZ640VLQId2_A1POJHjg,Phreesia,phreesia.co,,phreesia,
https://www.phxtech.com,,,,,,1372473,
https://www.physiciansformula.com,PFCosmetics,pfcosmetics,PhysiciansFormula,physiciansformula,,,physiciansformula
https://www.pier1.com,pier1,MyPier1,pier1,pier1,,,pier1imports
https://www.pilgrims.com,PilgrimsCorp,,PilgrimsCorp,,,pilgrims-corp,
https://www.pilot.bank,,,PilotBankTampaBay,,,,
https://www.pinnaclepellet.com,DraxGroupCanada,,DraxGroup,drax_group,,"['drax-group', 'drax-group-us', 'drax-group-canada']",
https://www.pioneerny.com,,UCri4lVOTyE_fC2FAC735MWA,pioneerny,pioneer_ny,,pioneerny,
https://www.pixar.com,pixar,,DisneyPixar,pixar,,,
https://www.pixelworks.com,pixelworksinc,,,,,pixelworks,
https://www.plainsallamerican.com,,,,,,plains-all-american,
https://www.planetfitness.com,PlanetFitness,planetfitnessnh,planetfitness,planetfitness,,,
https://www.planethollywoodintl.com,planethollywood,PlanetHollywoodIntl,planethollywood,planethollywood,,,
https://www.platinumgroupmetals.net,PTM_Ltd,,,,,platinum-group-metals-ltd,
https://www.playags.com,PlayAGS,AmericanGamingSys,AmericanGamingSystems,play_ags,,american-gaming-systems,
https://www.playaresorts.com,playaresorts,UCEHoZZoXR4lh-Mas2FYx-nQ,PlayaResorts,playaresorts,,,PlayaResorts
https://www.playtika.com,playtika_ltd,,Playtika,playtika,,,
https://www.plaza.ca,,,,,,plazareit,
https://www.plexus.com,,,PlexusCorp,,,plexus,
https://www.plugpower.com,plugpowerinc,UCIUy_PatfFUWEmW_FdAlyHw,PlugPowerInc,plug.power.inc,,plug-power,
https://www.plumasbank.com,,,Plumas-Bank-116594645047733,,,plumas-bank,
https://www.plygem.com,PlyGem,UCA0zA4kKyYAya2M3bQD1UPQ,PlyGem,plygem,,plygem,plygem
https://www.pmacompanies.com,PMACompanies,,PMACompanies,,,pma-companies,
https://www.pmbank.com,bancofcal,,BancOfCalifornia,bancofcal,,banc-of-california,
https://www.pnfp.com,,WatchPNFP,pinnaclefinancialpartners,,,37854,
https://www.poci.com,,,,,,precision-optics-corporation,
https://www.point360.com,point360,,Point360,point.360,,,
https://www.pointclickcare.com,pointclickcare,PointClickCareEHR,PointClickCare,lifeatpointclickcare,,pointclickcare,
https://www.pointer.com,PNTR_Telocation,,Pointer-Telocation-Ltd-276058175764303,,,pointer-telocation-ltd.,
https://www.pokertek.com,,,pages,,,,
https://www.pollardbanknote.com,PollardBanknote,PollardBanknoteLTD,,,,pollard-banknote,
https://www.polymetmining.com,PolyMetMining,,PolyMet,,,1002716,
https://www.polypid.com,PolyPidLtd,,,,,polypid,
https://www.polyvision.com,polyvision,,PolyVisionCorp,,,polyvision,steelcase
https://www.poolcorp.com,poolcorp,,POOLCORP,,,poolcorp,
https://www.popular.com,popular,,popular,popular.pr,,,
https://www.populusfinancial.com,,,,,,populusfinancialgroup,
https://www.poseida.com,PoseidaThera,UCpFHrU01MXtwY2iIUZ1Pf-g,,,,poseida-therapeutics-inc-,
https://www.postmedia.com,postmedianet,,Postmedia,,,postmedia-network-inc.,
https://www.power.com,#!,Powi5245,powerintegrations,,,power-integrations,
https://www.powersecure.com,PowerSecureInc,UC-o9g9gQS6FSEpB6dvvDP9Q,PowerSecure-491744987686779,,,powersecure,
https://www.ppbi.com,,UCHxCxcxtxJscHAtneZSnkpg,,pacificpremierbank,,pacific-premier-bank,
https://www.pplelectric.com,PPLElectric,,PPLElectric,pplelectric,,ppl-corporation,pplelectric
https://www.pragroup.com,PRAGroupInc,,PRAGroupInc,pragroupinc,,pragroup,
https://www.precast.com,,UCatMw_2FScES6hJ6jgIdS3w,precisioncastpartscorp,,,precision-castparts,
https://www.precipitategold.com,PrecipitateGold,,,,,,
https://www.precisiontune.com,PrecisionTune_,PrecisionTuneCorp,PrecisionTuneAutoCareUSA,,,precision-tune-auto-care,precisiont
https://www.predictive-oncology.com,PredictiveOnc,,PredictiveOncology,,,precision-therapeutics,
https://www.preludetx.com,PreludeTx,,,,,prelude-therapeutics,
https://www.premierbiomedical.com,PremierBiomedic,https:,,,,,
https://www.premiertech.com,_PremierTech,UCJvTAonip61jqJnHmHJnMNQ,premiertech,premiertech,,premier-tech,
https://www.premiervalleybank.com,,,PremierValleyBank,,,premier-valley-bank,
https://www.preosoftware.com,preosoftware12,,preosoftware,,,,preosoftware
https://www.presagis.com,presagis,presagis,presagis,,,41057,
https://www.presstek.com,presstek,,PresstekLLC,,,,
https://www.pressurebiosciences.com,ir_pressurebio,pbiopr,presbiosciences,,,pressure-biosciences-inc,
https://www.prhlcorp.com,gsrthemes9,,,,,,
https://www.primelineenergy.com,Primeline_PEH,,,,,primeline-energy-holdings-inc-peh-,
https://www.primerica.com,primerica,,primerica,primerica,,primerica,
https://www.primoriscorp.com,PrimServices,,PrimorisServicesCorporation,primservices,,,
https://www.primowater.com,primowater,,PrimoWaterCorp,primowater,,primo-water-corporation,
https://www.princetonreview.com,ThePrincetonRev,ThePrincetonReviewUS,ThePrincetonReviewMed,theprincetonreview,,the-princeton-review,
https://www.proassurance.com,ProAssurance,RiskResource,,,,proassurance,
https://www.probemetals.com,ProbeMetals,,,,,probe-metals-inc,
https://www.processapharmaceuticals.com,processanews,,,,,processapharma,
https://www.procore.com,procoretech,ProcoreVideo,procore.tech,procoretech,,procore-technologies,
https://www.procureetfs.com/etfs/ufo.html,ProcureAM_LLC,UCzHQ07lxD1W_0R0JR7LBYjw,,,,procuream,
https://www.profireenergy.com,profirenews,,ProfireEnergy,,,profire-energy,
https://www.proflowers.com,Proflowers,UCtCE5Rx1YQwNRfsOMFHu5Aw,Proflowers,proflowers,,,proflowers
https://www.progenity.com,progenity,,,,,progenity-inc.,
https://www.progressrail.com,Progress_Rail,UCsmOgNWA0osXhR0e8OIElOQ,progressrail,progressrail,,progress-rail-services,
https://www.progyny.com,Progyny,UCxjpBP09OnyISjeHE4M7pTA,Progyny,thisisinfertilitypodcast,,progyny,
https://www.proofpoint.com,proofpoint,UCIvtJgsrUzFo90NKeiVozhQ,proofpoint,,,proofpoint,
https://www.propetroservices.com,,,,,,propetro-services-inc,
https://www.propexglobal.com,PropexGlobal,UColRh_zH6jdKYZCiI3f8lRA,PropexOperatingCompanyLLC,,,,
https://www.proptechacquisition.com,,,,,,proptech-acquisition-corporation,
https://www.proshares.com,,UCru1lf6iEvBVDf2Hb9Trjgg,,,,proshare-advisors-llc,
https://www.prosightspecialty.com,ProSightCorp,,ProSightSpecialty,prosightspecialty,,prosight-specialty-insurance,
https://www.protectiveinsurance.com,ProtectiveIns,ProtectiveInsurance,ProtectiveIns,,,protectiveinsurance,
https://www.protidepharma.com,,,,,,protide-pharmaceuticals,
https://www.protolabs.com,ProtoLabs,UCvLZI6FixOkVVBxY2C2g2Cg,Protolabs,protolabs,,proto-labs,
https://www.provida.cl,AFP_Provida,,afpprovida,,,,
https://www.prth.com,"['PriorityTechno1', 'Priority_PRCP', 'PPSystems']",,"['prioritypaymentsystems', 'etabapp', 'public', 'LandLordStation']",,,"['priority-commercial-payments', 'priority-payment-systems', 'priority-technology-holdings']",
https://www.prudential.com,prudential,Prudential,Prudential,prudential,,prudential-financial,prudential
https://www.psbanker.com,Prudential_Bank,UCbafkPhTtfjgLGuqWQtRCFQ,prudentialbankphiladelphia,prudentialbank,,prudentialbank,
https://www.psbholdingsinc.com,peopleswi,,PeoplesStateBank,,,1213668,
https://www.psoklahoma.com,intent,PSOklahoma,PSOklahoma,,,,
https://www.ptc.com,PTC,,PTC.Inc,ptc_inc,,ptc,
https://www.publicstorage.com,PublicStorage,PUBLICSTORAGE,PublicStorage,publicstorage,,,
https://www.publicstoragecanada.com,,,Public-Storage-Canada-106524952713359,,,canadian-mini-warehouse-properties-public-storage-canada-,
https://www.pugettechnologies.com,PugetSolutions,,pugettechnologies,,,,
https://www.pulmonx.com,my_lungs,UCOcSdewvx6iquPm_XcaYI5Q,ZephyrbyPulmonx,,,pulmonx,
https://www.purepoint.ca,intent,,,,,,
https://www.purestorage.com,purestorage,purestorage,PureStorage,,,pure-storage,
https://www.puretechltd.com,PTLNews,Editorpurenews,puretechnologies,,,573861,
https://www.purple.com,Purple,,LifeOnPurple,purple,,,purple
https://www.purposeinvest.com,purposeinvest,,,,,purpose-investments,
https://www.putnambank.com,,centrevillebankri,centrevillebank,centrevillebank,,centreville-bank,
https://www.pxd.com,PXDtweets,UCBAjhAICMVbiHvN_4Oijfrg,pioneernaturalresources,pxdinstas,,pioneer-natural-resources-company,
https://www.q2ebanking.com,Q2_Software,,Q2Software,q2software,,q2software,
https://www.qep.com,qeptools,qepcoinc,QEPTools,,,qep,
https://www.qlik.com/us,qlik,,qlik,,,qlik,
https://www.qnbbank.com,qnbbank,,qnbbank,,,qnb-bank,
https://www.qorvo.com,QorvoInc,,Qorvo,,,qorvo,
https://www.qraftaietf.com/amom,qraftaietfs,,qraftaietfs,,,qraftaietfs,
https://www.qraftaietf.com/qrft,qraftaietfs,,qraftaietfs,,,qraftaietfs,
https://www.qsenergy.com,qsenergy,,pages,,,stwa,
https://www.qthera.com,q_therapeutics,,Q-Therapeutics-146734235989011,,,,
https://www.qtsdatacenters.com,DataCenters_QTS,qtsdatacenters,qtsdatacenters,,,qtsdatacenters,
https://www.qtww.com,QuantumFuelSys,UCWqI3gkHBoJn5ZOKzw9kA6w,quantumfuelsystems,,,quantum-technologies,
https://www.qualcomm.com,qualcomm,,qualcomm,qualcomm,,qualcomm,
https://www.qualtrics.com,Qualtrics,QualtricsSoftware,Qualtrics,qualtrics,,qualtrics,
https://www.quanex.com,,quanexNX,,,,quanex-building-products-corporation,
https://www.quantaservices.com,Quanta_Services,,,,,quanta-services,
https://www.quanterix.com,QuanterixSimoa,UCwiKufTScQN_81Rxgnm2ZNg,Quanterix,,,quanterix,
https://www.quantum.com,QuantumCorp,,quantumcorp,,,quantum,
https://www.quebecor.com,Quebecor,UCNVU_UtiCQ7qIjrfJBLW2vw,,quebecormedia,,3182494,
https://www.questortech.com,questortech,,,,,questor,
https://www.quicklogic.com,QuickLogic_Corp,,QuickLogic,,,quicklogic,
https://www.quorumdms.com,XSelleratorDMS,QuorumDMS,XSelleratorDMS,xsellerator_dms,,quorum-information-technologies,
https://www.quotient.com,quotient,UClPslWPyHh-9Au6sJv1Ry8g,QuotientTech,,,quotient-technology,
https://www.quotientbd.com,QuotientHQ,,,,,quotient-ltd-,
https://www.qvc.com,QVC,UCDiNgfHbEbEN3fh-i3lNQVg,QVC,QVC,,,qvc
https://www.qyoumedia.com,qyoumedia,,,,,qyou,
https://www.r1rcm.com,r1rcm,,R1RCM,,,r1-rcm,
https://www.rackspace.com,Rackspace,,rackspacetechnology,,,rackspace-technology,
https://www.rada.com,,UCHH_b-6Io61_nszCMeuuiAQ,RADAElectronicsOfficial,,,rada,
https://www.radial.com,radialcorp,,RadialCorp,,,radial-inc,
https://www.radiocentro.com,radiocentromx,GRadioCentro,radiocentromx,,,,
https://www.radisys.com,radisys,,openRadisys,,,6799,
https://www.radnet.com,radnet_inc,RadNetVideos,RadNetInc,,,radnet,
https://www.radview.com,RadViewSoftware,RadViewSoftware,,,,radview-software,
https://www.radware.com,radware,radwareinc,Radware,,,radware,
https://www.rakuten.com,Rakuten,,rakuten,rakuten,,rakutenrewards,rakuten
https://www.randolphbancorp.com,EnvisionBank,,envisionbank,,,,
https://www.rangeresources.com,Range_Resources,RangeResourcesCorp,RangeResourcesCorporation,,,range-resources,
https://www.rapharma.com,ucb_news,,UCBBiopharma,p,,ucb-pharma,
https://www.rapiscan-ase.com,ase_detects,,,,,american-science-&amp;-engineering-inc,
https://www.rattlermidstream.com,home,,share.php,,,,
https://www.ravenind.com,RavenIndustries,UClo-Zey-s7TDhVE5ZLe5dmw,ravenind,ravenindustries,,33628,
https://www.rawlings.com,rawlingssb,Rawlings1887,"['rawlings', 'rawlingssoftball']",rawlingssb,,,
https://www.rayonieram.com,,,RayonierAdvancedMaterials,,,rayonier-advanced-materials,
https://www.rbcbearings.com,,,RBCbearings,,,rbc-bearings,
https://www.rclinvestor.com,NewsfromRCgroup,,,,,royal-caribbean,
https://www.readycapital.com,Ready_Capital,,ReadyCapital,ready_capital,,readycapitalcorporation,
https://www.reald.com,reald3d,,reald3d,reald3d,,reald,
https://www.realogy.com,realogy,,realogy,,,realogy,
https://www.realtyincome.com,realtyincome,,,,,realty-income-corporation,
https://www.reatapharma.com,reatapharma,,ReataPharma,reatapharmaceuticals,,reatapharma,
https://www.rebelfightingchampionship.com,rebelfcmma,rebelfcmma,RebelFCMMA,rebelfcmma,,,
https://www.reddyice.com,ReddyIce,,ReddyIce,reddy_ice,,reddyice,
https://www.redlighttruffles.com,intent,,redlightholland,p,,,
https://www.redpineexp.com,RedPineExpl,,redpineexp,,,red-pine-exploration-inc-,
https://www.regi.com,REGbiofuels,UCNeRkK27s4vhroPF9Zq0qBQ,RenewableEnergyGroup,regbiofuels,,renewable-energy-group,
https://www.regulusresources.com,IncRegulus,,,,,regulus-resources-inc-reg-,
https://www.rekointl.com,Reko_Intl,,RekoInternationalGroup,,,reko-international-group-inc-,
https://www.relaytx.com,relay_tx,,,relay_tx,,relay-therapeutics-inc.,
https://www.reliantbank.com,reliantbank,,ReliantBank,,,435129,
https://www.reliv.com,reliv,,reliv,relivinternational,,reliv-international,
https://www.rell.com,,,pages,,,12480,
https://www.remedystaffing.com,remedystaffing,RemedyStaff,RemedyIntelligentStaffing,,,remedy-intelligent-staffing,
https://www.remington.com,RemingtonArms,UCeiOJG86_aC7dPP7oUgQ_mA,REMINGTON1816,remington1816,,,
https://www.renaissance.com/,RenLearnUS,RenaissanceLearning,RenLearnUS,renlearnus,,renaissance-learning,
https://www.renfair.com,,,renfestawards,,,,
https://www.rengold.com,OrogenRoyalties,,OrogenRoyalties,orogen_royalties,,orogenroyalties,
https://www.rennovahealth.com,RennovaHealth,UCRB12o82bUllf6EuiDXsdoA,RennovaHealth,,,rennova-health,
https://www.renovacareinc.com,renovacareinc,,renovacarercar,,,,
https://www.renoworks.com,renoworks,,renoworkssoftware,,,renoworks-software,
https://www.renre.com,,,,,,85177,
https://www.rentpath.com,RentPathNetwork,,RentPathOfficial,,,rentpath,
https://www.rentrak.com,Comscore,,,comscore,,comscore,
https://www.replimune.com,replimune,,,,,replimune-inc,
https://www.repsol.com,repsol,,repsol,repsol,,repsol,
https://www.resaas.com,resaas,,resaas,resaas,,resaas,
https://www.reshapelifesciences.com,ReShapeLifesci,,,,,reshape-lifesciences-inc.,
https://www.resonant.com,,,,,,resonant-inc-,
https://www.responsebio.com,Response_Bio,ResponseBiomedical,ResponseBiomedical,,,response-biomedical-corporation,
https://www.ressourcescartier.com,cartierress,UCjTsAQj4dYwXnmK3PcU4Eqg,cartierresources,,,ressources-cartier-resources,
https://www.ressourcesgeomega.ca,Geomega_REE,,,,,,
https://www.reval.com,RevalTRM,revalacctg4risk,pages,,,reval,
https://www.revance.com,revance,,realrevancetherapeutics,revance,,revance-therapeutics,
